   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 44, 55, 5950, 1, normal 
0, 1, 0, 0, 33, 42, 5950, 1, normal 
0, 2, 0, 0, 32, 41, 5950, 1, normal 
0, 3, 0, 0, 72, 91, 5950, 1, fork 
0, 4, 0, 0, 67, 84, 5950, 1, normal 
0, 5, 0, 0, 22, 28, 5950, 1, normal 
0, 6, 0, 0, 70, 88, 5950, 1, normal 
0, 7, 0, 0, 64, 81, 5950, 1, fork 
0, 8, 0, 0, 28, 36, 5950, 1, normal 
0, 9, 0, 0, 7, 9, 5950, 1, normal 
0, 10, 0, 0, 36, 45, 5950, 1, normal 
0, 11, 0, 0, 1, 2, 5950, 1, normal 
0, 12, 0, 0, 30, 38, 5950, 1, normal 
0, 13, 0, 0, 11, 14, 5950, 1, normal 
0, 14, 0, 0, 0, 1, 5950, 1, normal 
0, 15, 0, 0, 28, 36, 5950, 1, normal 
0, 16, 0, 0, 76, 96, 5950, 1, normal 
0, 17, 0, 0, 2, 3, 5950, 1, normal 
0, 18, 0, 0, 51, 64, 5950, 1, normal 
0, 19, 0, 0, 42, 53, 5950, 1, normal 
0, 20, 0, 0, 6, 8, 5950, 1, normal 
0, 21, 0, 0, 56, 71, 5950, 1, normal 
0, 22, 0, 0, 8, 11, 5950, 1, fork 
0, 23, 0, 0, 62, 78, 5950, 1, normal 
0, 24, 0, 0, 35, 44, 5950, 1, normal 
0, 25, 0, 0, 64, 80, 5950, 1, normal 
0, 26, 0, 0, 76, 96, 5950, 1, normal 
0, 27, 0, 0, 56, 70, 5950, 1, normal 
0, 28, 0, 0, 12, 15, 5950, 1, normal 
0, 29, 0, 0, 42, 53, 5950, 1, join 
0, 30, 0, 0, 37, 47, 5950, 1, normal 
0, 31, 0, 0, 60, 75, 5950, 1, normal 
0, 32, 0, 0, 20, 26, 5950, 1, normal 
0, 33, 0, 0, 16, 21, 5950, 1, normal 
0, 34, 0, 0, 67, 84, 5950, 1, join 
0, 35, 0, 0, 61, 77, 5950, 1, normal 
0, 36, 0, 0, 18, 23, 5950, 1, normal 
0, 37, 0, 0, 70, 88, 5950, 1, join 
0, 38, 0, 0, 36, 45, 5950, 1, normal 
0, 39, 0, 0, 49, 62, 5950, 1, normal 
