   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 60, 75, 6700, 1, normal 
0, 1, 0, 0, 47, 59, 6700, 1, normal 
0, 2, 0, 0, 4, 5, 6700, 1, normal 
0, 3, 0, 0, 20, 26, 6700, 1, fork 
0, 4, 0, 0, 1, 2, 6700, 1, normal 
0, 5, 0, 0, 76, 96, 6700, 1, normal 
0, 6, 0, 0, 23, 29, 6700, 1, normal 
0, 7, 0, 0, 40, 51, 6700, 1, fork 
0, 8, 0, 0, 52, 65, 6700, 1, normal 
0, 9, 0, 0, 70, 88, 6700, 1, normal 
0, 10, 0, 0, 9, 12, 6700, 1, normal 
0, 11, 0, 0, 8, 10, 6700, 1, normal 
0, 12, 0, 0, 76, 96, 6700, 1, normal 
0, 13, 0, 0, 7, 9, 6700, 1, normal 
0, 14, 0, 0, 26, 33, 6700, 1, normal 
0, 15, 0, 0, 53, 67, 6700, 1, normal 
0, 16, 0, 0, 52, 65, 6700, 1, normal 
0, 17, 0, 0, 42, 53, 6700, 1, normal 
0, 18, 0, 0, 70, 88, 6700, 1, normal 
0, 19, 0, 0, 42, 53, 6700, 1, normal 
0, 20, 0, 0, 39, 49, 6700, 1, normal 
0, 21, 0, 0, 20, 25, 6700, 1, normal 
0, 22, 0, 0, 17, 22, 6700, 1, normal 
0, 23, 0, 0, 9, 12, 6700, 1, normal 
0, 24, 0, 0, 32, 40, 6700, 1, normal 
0, 25, 0, 0, 72, 90, 6700, 1, fork 
0, 26, 0, 0, 38, 48, 6700, 1, normal 
0, 27, 0, 0, 73, 92, 6700, 1, normal 
0, 28, 0, 0, 64, 81, 6700, 1, normal 
0, 29, 0, 0, 40, 51, 6700, 1, normal 
0, 30, 0, 0, 68, 86, 6700, 1, normal 
0, 31, 0, 0, 39, 49, 6700, 1, normal 
0, 32, 0, 0, 2, 3, 6700, 1, join 
0, 33, 0, 0, 8, 10, 6700, 1, normal 
0, 34, 0, 0, 59, 74, 6700, 1, normal 
0, 35, 0, 0, 68, 86, 6700, 1, normal 
0, 36, 0, 0, 40, 50, 6700, 1, normal 
0, 37, 0, 0, 8, 10, 6700, 1, join 
0, 38, 0, 0, 64, 80, 6700, 1, normal 
0, 39, 0, 0, 76, 96, 6700, 1, normal 
0, 40, 0, 0, 48, 61, 6700, 1, join 
0, 41, 0, 0, 70, 88, 6700, 1, normal 
0, 42, 0, 0, 42, 53, 6700, 1, normal 
