   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 34, 43, 7350, 1, normal 
0, 1, 0, 0, 10, 13, 7350, 1, normal 
0, 2, 0, 0, 31, 39, 7350, 1, normal 
0, 3, 0, 0, 9, 12, 7350, 1, fork 
0, 4, 0, 0, 50, 63, 7350, 1, normal 
0, 5, 0, 0, 16, 20, 7350, 1, normal 
0, 6, 0, 0, 64, 81, 7350, 1, normal 
0, 7, 0, 0, 25, 32, 7350, 1, fork 
0, 8, 0, 0, 60, 75, 7350, 1, normal 
0, 9, 0, 0, 8, 10, 7350, 1, normal 
0, 10, 0, 0, 68, 85, 7350, 1, normal 
0, 11, 0, 0, 44, 56, 7350, 1, normal 
0, 12, 0, 0, 7, 9, 7350, 1, normal 
0, 13, 0, 0, 33, 42, 7350, 1, normal 
0, 14, 0, 0, 60, 76, 7350, 1, normal 
0, 15, 0, 0, 0, 1, 7350, 1, normal 
0, 16, 0, 0, 72, 90, 7350, 1, normal 
0, 17, 0, 0, 20, 25, 7350, 1, normal 
0, 18, 0, 0, 27, 34, 7350, 1, normal 
0, 19, 0, 0, 67, 84, 7350, 1, normal 
0, 20, 0, 0, 18, 23, 7350, 1, normal 
0, 21, 0, 0, 48, 61, 7350, 1, normal 
0, 22, 0, 0, 51, 64, 7350, 1, normal 
0, 23, 0, 0, 43, 54, 7350, 1, normal 
0, 24, 0, 0, 3, 4, 7350, 1, normal 
0, 25, 0, 0, 74, 93, 7350, 1, normal 
0, 26, 0, 0, 68, 86, 7350, 1, normal 
0, 27, 0, 0, 78, 98, 7350, 1, fork 
0, 28, 0, 0, 68, 85, 7350, 1, normal 
0, 29, 0, 0, 30, 38, 7350, 1, normal 
0, 30, 0, 0, 64, 80, 7350, 1, normal 
0, 31, 0, 0, 30, 38, 7350, 1, normal 
0, 32, 0, 0, 5, 7, 7350, 1, normal 
0, 33, 0, 0, 32, 40, 7350, 1, normal 
0, 34, 0, 0, 10, 13, 7350, 1, normal 
0, 35, 0, 0, 12, 16, 7350, 1, normal 
0, 36, 0, 0, 52, 66, 7350, 1, join 
0, 37, 0, 0, 32, 40, 7350, 1, join 
0, 38, 0, 0, 65, 82, 7350, 1, normal 
0, 39, 0, 0, 46, 58, 7350, 1, normal 
0, 40, 0, 0, 70, 88, 7350, 1, normal 
0, 41, 0, 0, 51, 64, 7350, 1, normal 
0, 42, 0, 0, 42, 53, 7350, 1, normal 
0, 43, 0, 0, 28, 36, 7350, 1, normal 
0, 44, 0, 0, 37, 47, 7350, 1, normal 
0, 45, 0, 0, 48, 61, 7350, 1, normal 
0, 46, 0, 0, 11, 14, 7350, 1, join 
0, 47, 0, 0, 36, 46, 7350, 1, normal 
