   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 26, 33, 6900, 1, normal 
0, 1, 0, 0, 3, 4, 6900, 1, normal 
0, 2, 0, 0, 69, 87, 6900, 1, normal 
0, 3, 0, 0, 67, 84, 6900, 1, fork 
0, 4, 0, 0, 19, 24, 6900, 1, normal 
0, 5, 0, 0, 23, 29, 6900, 1, normal 
0, 6, 0, 0, 51, 64, 6900, 1, normal 
0, 7, 0, 0, 57, 72, 6900, 1, fork 
0, 8, 0, 0, 18, 23, 6900, 1, normal 
0, 9, 0, 0, 50, 63, 6900, 1, normal 
0, 10, 0, 0, 5, 7, 6900, 1, normal 
0, 11, 0, 0, 58, 73, 6900, 1, normal 
0, 12, 0, 0, 0, 1, 6900, 1, normal 
0, 13, 0, 0, 73, 92, 6900, 1, normal 
0, 14, 0, 0, 9, 12, 6900, 1, normal 
0, 15, 0, 0, 73, 92, 6900, 1, normal 
0, 16, 0, 0, 70, 88, 6900, 1, normal 
0, 17, 0, 0, 72, 90, 6900, 1, normal 
0, 18, 0, 0, 32, 41, 6900, 1, normal 
0, 19, 0, 0, 73, 92, 6900, 1, normal 
0, 20, 0, 0, 20, 26, 6900, 1, normal 
0, 21, 0, 0, 62, 78, 6900, 1, normal 
0, 22, 0, 0, 46, 58, 6900, 1, normal 
0, 23, 0, 0, 69, 87, 6900, 1, normal 
0, 24, 0, 0, 76, 96, 6900, 1, normal 
0, 25, 0, 0, 38, 48, 6900, 1, normal 
0, 26, 0, 0, 46, 58, 6900, 1, normal 
0, 27, 0, 0, 12, 16, 6900, 1, normal 
0, 28, 0, 0, 60, 76, 6900, 1, normal 
0, 29, 0, 0, 16, 20, 6900, 1, join 
0, 30, 0, 0, 50, 63, 6900, 1, join 
0, 31, 0, 0, 46, 58, 6900, 1, normal 
0, 32, 0, 0, 15, 19, 6900, 1, normal 
0, 33, 0, 0, 29, 37, 6900, 1, normal 
0, 34, 0, 0, 73, 92, 6900, 1, normal 
0, 35, 0, 0, 68, 86, 6900, 1, normal 
0, 36, 0, 0, 47, 59, 6900, 1, normal 
0, 37, 0, 0, 52, 66, 6900, 1, normal 
