   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 51, 64, 7800, 1, normal 
0, 1, 0, 0, 51, 64, 7800, 1, normal 
0, 2, 0, 0, 27, 34, 7800, 1, normal 
0, 3, 0, 0, 55, 69, 7800, 1, fork 
0, 4, 0, 0, 62, 78, 7800, 1, normal 
0, 5, 0, 0, 34, 43, 7800, 1, normal 
0, 6, 0, 0, 54, 68, 7800, 1, normal 
0, 7, 0, 0, 0, 1, 7800, 1, fork 
0, 8, 0, 0, 36, 45, 7800, 1, normal 
0, 9, 0, 0, 48, 61, 7800, 1, normal 
0, 10, 0, 0, 66, 83, 7800, 1, normal 
0, 11, 0, 0, 72, 90, 7800, 1, normal 
0, 12, 0, 0, 41, 52, 7800, 1, normal 
0, 13, 0, 0, 44, 55, 7800, 1, normal 
0, 14, 0, 0, 27, 34, 7800, 1, normal 
0, 15, 0, 0, 36, 46, 7800, 1, normal 
0, 16, 0, 0, 69, 87, 7800, 1, normal 
0, 17, 0, 0, 48, 60, 7800, 1, normal 
0, 18, 0, 0, 4, 5, 7800, 1, normal 
0, 19, 0, 0, 53, 67, 7800, 1, normal 
0, 20, 0, 0, 61, 77, 7800, 1, normal 
0, 21, 0, 0, 63, 79, 7800, 1, normal 
0, 22, 0, 0, 50, 63, 7800, 1, normal 
0, 23, 0, 0, 18, 23, 7800, 1, normal 
0, 24, 0, 0, 40, 50, 7800, 1, normal 
0, 25, 0, 0, 33, 42, 7800, 1, normal 
0, 26, 0, 0, 24, 31, 7800, 1, normal 
0, 27, 0, 0, 4, 6, 7800, 1, fork 
0, 28, 0, 0, 25, 32, 7800, 1, normal 
0, 29, 0, 0, 55, 69, 7800, 1, normal 
0, 30, 0, 0, 18, 23, 7800, 1, normal 
0, 31, 0, 0, 48, 60, 7800, 1, normal 
0, 32, 0, 0, 71, 89, 7800, 1, normal 
0, 33, 0, 0, 35, 44, 7800, 1, normal 
0, 34, 0, 0, 40, 51, 7800, 1, normal 
0, 35, 0, 0, 66, 83, 7800, 1, normal 
0, 36, 0, 0, 78, 98, 7800, 1, normal 
0, 37, 0, 0, 5, 7, 7800, 1, join 
0, 38, 0, 0, 25, 32, 7800, 1, join 
0, 39, 0, 0, 36, 46, 7800, 1, normal 
0, 40, 0, 0, 67, 84, 7800, 1, normal 
0, 41, 0, 0, 21, 27, 7800, 1, normal 
0, 42, 0, 0, 52, 66, 7800, 1, normal 
0, 43, 0, 0, 54, 68, 7800, 1, normal 
0, 44, 0, 0, 21, 27, 7800, 1, normal 
0, 45, 0, 0, 57, 72, 7800, 1, normal 
0, 46, 0, 0, 69, 87, 7800, 1, normal 
0, 47, 0, 0, 46, 58, 7800, 1, join 
0, 48, 0, 0, 62, 78, 7800, 1, normal 
