   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 42, 53, 8400, 1, normal 
0, 1, 0, 0, 16, 21, 8400, 1, normal 
0, 2, 0, 0, 26, 33, 8400, 1, normal 
0, 3, 0, 0, 12, 16, 8400, 1, fork 
0, 4, 0, 0, 43, 54, 8400, 1, normal 
0, 5, 0, 0, 41, 52, 8400, 1, normal 
0, 6, 0, 0, 2, 3, 8400, 1, normal 
0, 7, 0, 0, 55, 69, 8400, 1, fork 
0, 8, 0, 0, 61, 77, 8400, 1, normal 
0, 9, 0, 0, 30, 38, 8400, 1, normal 
0, 10, 0, 0, 16, 21, 8400, 1, normal 
0, 11, 0, 0, 21, 27, 8400, 1, normal 
0, 12, 0, 0, 10, 13, 8400, 1, normal 
0, 13, 0, 0, 44, 55, 8400, 1, normal 
0, 14, 0, 0, 39, 49, 8400, 1, normal 
0, 15, 0, 0, 50, 63, 8400, 1, normal 
0, 16, 0, 0, 68, 85, 8400, 1, normal 
0, 17, 0, 0, 24, 30, 8400, 1, normal 
0, 18, 0, 0, 65, 82, 8400, 1, normal 
0, 19, 0, 0, 46, 58, 8400, 1, normal 
0, 20, 0, 0, 41, 52, 8400, 1, normal 
0, 21, 0, 0, 79, 99, 8400, 1, normal 
0, 22, 0, 0, 8, 10, 8400, 1, normal 
0, 23, 0, 0, 24, 30, 8400, 1, normal 
0, 24, 0, 0, 20, 26, 8400, 1, normal 
0, 25, 0, 0, 24, 30, 8400, 1, normal 
0, 26, 0, 0, 4, 5, 8400, 1, normal 
0, 27, 0, 0, 17, 22, 8400, 1, normal 
0, 28, 0, 0, 12, 16, 8400, 1, normal 
0, 29, 0, 0, 59, 74, 8400, 1, normal 
0, 30, 0, 0, 36, 45, 8400, 1, normal 
0, 31, 0, 0, 15, 19, 8400, 1, fork 
0, 32, 0, 0, 64, 80, 8400, 1, normal 
0, 33, 0, 0, 56, 70, 8400, 1, normal 
0, 34, 0, 0, 42, 53, 8400, 1, normal 
0, 35, 0, 0, 10, 13, 8400, 1, normal 
0, 36, 0, 0, 22, 28, 8400, 1, normal 
0, 37, 0, 0, 51, 64, 8400, 1, normal 
0, 38, 0, 0, 56, 70, 8400, 1, normal 
0, 39, 0, 0, 75, 94, 8400, 1, fork 
0, 40, 0, 0, 46, 58, 8400, 1, normal 
0, 41, 0, 0, 10, 13, 8400, 1, normal 
0, 42, 0, 0, 30, 38, 8400, 1, normal 
0, 43, 0, 0, 56, 70, 8400, 1, normal 
0, 44, 0, 0, 31, 39, 8400, 1, normal 
0, 45, 0, 0, 8, 11, 8400, 1, join 
0, 46, 0, 0, 4, 5, 8400, 1, join 
0, 47, 0, 0, 3, 4, 8400, 1, normal 
0, 48, 0, 0, 19, 24, 8400, 1, normal 
0, 49, 0, 0, 32, 41, 8400, 1, normal 
0, 50, 0, 0, 64, 80, 8400, 1, normal 
0, 51, 0, 0, 64, 81, 8400, 1, join 
0, 52, 0, 0, 72, 91, 8400, 1, normal 
0, 53, 0, 0, 73, 92, 8400, 1, join 
0, 54, 0, 0, 75, 94, 8400, 1, normal 
0, 55, 0, 0, 30, 38, 8400, 1, normal 
0, 56, 0, 0, 3, 4, 8400, 1, normal 
0, 57, 0, 0, 55, 69, 8400, 1, normal 
0, 58, 0, 0, 37, 47, 8400, 1, normal 
