   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 9, 12, 6700, 1, normal 
0, 1, 0, 0, 57, 72, 6700, 1, normal 
0, 2, 0, 0, 7, 9, 6700, 1, normal 
0, 3, 0, 0, 16, 21, 6700, 1, fork 
0, 4, 0, 0, 64, 81, 6700, 1, normal 
0, 5, 0, 0, 44, 55, 6700, 1, normal 
0, 6, 0, 0, 68, 85, 6700, 1, normal 
0, 7, 0, 0, 40, 50, 6700, 1, fork 
0, 8, 0, 0, 19, 24, 6700, 1, normal 
0, 9, 0, 0, 25, 32, 6700, 1, normal 
0, 10, 0, 0, 25, 32, 6700, 1, normal 
0, 11, 0, 0, 35, 44, 6700, 1, normal 
0, 12, 0, 0, 36, 45, 6700, 1, normal 
0, 13, 0, 0, 33, 42, 6700, 1, normal 
0, 14, 0, 0, 59, 74, 6700, 1, normal 
0, 15, 0, 0, 36, 45, 6700, 1, normal 
0, 16, 0, 0, 63, 79, 6700, 1, normal 
0, 17, 0, 0, 20, 25, 6700, 1, normal 
0, 18, 0, 0, 48, 60, 6700, 1, normal 
0, 19, 0, 0, 39, 49, 6700, 1, normal 
0, 20, 0, 0, 50, 63, 6700, 1, normal 
0, 21, 0, 0, 64, 80, 6700, 1, normal 
0, 22, 0, 0, 60, 76, 6700, 1, normal 
0, 23, 0, 0, 8, 11, 6700, 1, normal 
0, 24, 0, 0, 54, 68, 6700, 1, normal 
0, 25, 0, 0, 57, 72, 6700, 1, normal 
0, 26, 0, 0, 60, 75, 6700, 1, normal 
0, 27, 0, 0, 43, 54, 6700, 1, fork 
0, 28, 0, 0, 0, 1, 6700, 1, normal 
0, 29, 0, 0, 72, 91, 6700, 1, normal 
0, 30, 0, 0, 43, 54, 6700, 1, join 
0, 31, 0, 0, 20, 25, 6700, 1, join 
0, 32, 0, 0, 67, 84, 6700, 1, normal 
0, 33, 0, 0, 63, 79, 6700, 1, normal 
0, 34, 0, 0, 55, 69, 6700, 1, normal 
0, 35, 0, 0, 24, 31, 6700, 1, normal 
0, 36, 0, 0, 79, 99, 6700, 1, join 
0, 37, 0, 0, 12, 16, 6700, 1, normal 
0, 38, 0, 0, 68, 86, 6700, 1, normal 
0, 39, 0, 0, 13, 17, 6700, 1, normal 
