   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 16, 21, 4750, 1, normal 
0, 1, 0, 0, 12, 16, 4750, 1, normal 
0, 2, 0, 0, 48, 60, 4750, 1, normal 
0, 3, 0, 0, 52, 65, 4750, 1, fork 
0, 4, 0, 0, 14, 18, 4750, 1, normal 
0, 5, 0, 0, 45, 57, 4750, 1, normal 
0, 6, 0, 0, 10, 13, 4750, 1, normal 
0, 7, 0, 0, 20, 25, 4750, 1, fork 
0, 8, 0, 0, 32, 40, 4750, 1, normal 
0, 9, 0, 0, 69, 87, 4750, 1, normal 
0, 10, 0, 0, 20, 25, 4750, 1, normal 
0, 11, 0, 0, 49, 62, 4750, 1, normal 
0, 12, 0, 0, 48, 60, 4750, 1, normal 
0, 13, 0, 0, 60, 76, 4750, 1, normal 
0, 14, 0, 0, 24, 30, 4750, 1, normal 
0, 15, 0, 0, 34, 43, 4750, 1, normal 
0, 16, 0, 0, 7, 9, 4750, 1, normal 
0, 17, 0, 0, 65, 82, 4750, 1, normal 
0, 18, 0, 0, 72, 90, 4750, 1, normal 
0, 19, 0, 0, 72, 90, 4750, 1, normal 
0, 20, 0, 0, 16, 20, 4750, 1, normal 
0, 21, 0, 0, 8, 10, 4750, 1, normal 
0, 22, 0, 0, 13, 17, 4750, 1, normal 
0, 23, 0, 0, 7, 9, 4750, 1, fork 
0, 24, 0, 0, 75, 94, 4750, 1, normal 
0, 25, 0, 0, 64, 80, 4750, 1, normal 
0, 26, 0, 0, 14, 18, 4750, 1, normal 
0, 27, 0, 0, 63, 79, 4750, 1, normal 
0, 28, 0, 0, 24, 30, 4750, 1, normal 
0, 29, 0, 0, 79, 99, 4750, 1, join 
0, 30, 0, 0, 70, 88, 4750, 1, normal 
0, 31, 0, 0, 3, 4, 4750, 1, normal 
0, 32, 0, 0, 11, 14, 4750, 1, normal 
0, 33, 0, 0, 31, 39, 4750, 1, normal 
0, 34, 0, 0, 33, 42, 4750, 1, join 
0, 35, 0, 0, 3, 4, 4750, 1, normal 
0, 36, 0, 0, 43, 54, 4750, 1, normal 
0, 37, 0, 0, 8, 11, 4750, 1, join 
0, 38, 0, 0, 41, 52, 4750, 1, normal 
0, 39, 0, 0, 28, 35, 4750, 1, normal 
