   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 37, 47, 6900, 1, normal 
0, 1, 0, 0, 59, 74, 6900, 1, normal 
0, 2, 0, 0, 18, 23, 6900, 1, normal 
0, 3, 0, 0, 5, 7, 6900, 1, fork 
0, 4, 0, 0, 32, 41, 6900, 1, normal 
0, 5, 0, 0, 60, 76, 6900, 1, normal 
0, 6, 0, 0, 66, 83, 6900, 1, normal 
0, 7, 0, 0, 40, 50, 6900, 1, fork 
0, 8, 0, 0, 16, 20, 6900, 1, normal 
0, 9, 0, 0, 15, 19, 6900, 1, normal 
0, 10, 0, 0, 71, 89, 6900, 1, normal 
0, 11, 0, 0, 47, 59, 6900, 1, normal 
0, 12, 0, 0, 65, 82, 6900, 1, normal 
0, 13, 0, 0, 43, 54, 6900, 1, normal 
0, 14, 0, 0, 28, 36, 6900, 1, normal 
0, 15, 0, 0, 20, 25, 6900, 1, normal 
0, 16, 0, 0, 51, 64, 6900, 1, normal 
0, 17, 0, 0, 28, 35, 6900, 1, normal 
0, 18, 0, 0, 68, 86, 6900, 1, normal 
0, 19, 0, 0, 4, 6, 6900, 1, normal 
0, 20, 0, 0, 59, 74, 6900, 1, normal 
0, 21, 0, 0, 4, 6, 6900, 1, normal 
0, 22, 0, 0, 23, 29, 6900, 1, normal 
0, 23, 0, 0, 3, 4, 6900, 1, normal 
0, 24, 0, 0, 72, 90, 6900, 1, normal 
0, 25, 0, 0, 3, 4, 6900, 1, normal 
0, 26, 0, 0, 24, 31, 6900, 1, fork 
0, 27, 0, 0, 28, 36, 6900, 1, normal 
0, 28, 0, 0, 33, 42, 6900, 1, normal 
0, 29, 0, 0, 17, 22, 6900, 1, normal 
0, 30, 0, 0, 0, 1, 6900, 1, normal 
0, 31, 0, 0, 2, 3, 6900, 1, normal 
0, 32, 0, 0, 78, 98, 6900, 1, normal 
0, 33, 0, 0, 14, 18, 6900, 1, normal 
0, 34, 0, 0, 39, 49, 6900, 1, normal 
0, 35, 0, 0, 77, 97, 6900, 1, normal 
0, 36, 0, 0, 60, 75, 6900, 1, join 
0, 37, 0, 0, 49, 62, 6900, 1, join 
0, 38, 0, 0, 0, 1, 6900, 1, normal 
0, 39, 0, 0, 8, 11, 6900, 1, normal 
0, 40, 0, 0, 76, 95, 6900, 1, normal 
0, 41, 0, 0, 4, 6, 6900, 1, join 
0, 42, 0, 0, 51, 64, 6900, 1, normal 
0, 43, 0, 0, 59, 74, 6900, 1, normal 
0, 44, 0, 0, 18, 23, 6900, 1, normal 
0, 45, 0, 0, 43, 54, 6900, 1, normal 
0, 46, 0, 0, 47, 59, 6900, 1, normal 
0, 47, 0, 0, 51, 64, 6900, 1, normal 
