   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 54, 68, 6800, 1, normal 
0, 1, 0, 0, 44, 56, 6800, 1, normal 
0, 2, 0, 0, 24, 31, 6800, 1, normal 
0, 3, 0, 0, 32, 41, 6800, 1, fork 
0, 4, 0, 0, 12, 16, 6800, 1, normal 
0, 5, 0, 0, 52, 66, 6800, 1, normal 
0, 6, 0, 0, 44, 56, 6800, 1, normal 
0, 7, 0, 0, 52, 66, 6800, 1, fork 
0, 8, 0, 0, 5, 7, 6800, 1, normal 
0, 9, 0, 0, 56, 71, 6800, 1, normal 
0, 10, 0, 0, 40, 51, 6800, 1, normal 
0, 11, 0, 0, 74, 93, 6800, 1, normal 
0, 12, 0, 0, 71, 89, 6800, 1, normal 
0, 13, 0, 0, 68, 85, 6800, 1, normal 
0, 14, 0, 0, 64, 80, 6800, 1, normal 
0, 15, 0, 0, 44, 55, 6800, 1, normal 
0, 16, 0, 0, 2, 3, 6800, 1, normal 
0, 17, 0, 0, 13, 17, 6800, 1, normal 
0, 18, 0, 0, 22, 28, 6800, 1, normal 
0, 19, 0, 0, 66, 83, 6800, 1, normal 
0, 20, 0, 0, 44, 56, 6800, 1, normal 
0, 21, 0, 0, 31, 39, 6800, 1, normal 
0, 22, 0, 0, 36, 45, 6800, 1, normal 
0, 23, 0, 0, 36, 46, 6800, 1, normal 
0, 24, 0, 0, 29, 37, 6800, 1, fork 
0, 25, 0, 0, 51, 64, 6800, 1, normal 
0, 26, 0, 0, 60, 76, 6800, 1, normal 
0, 27, 0, 0, 77, 97, 6800, 1, normal 
0, 28, 0, 0, 3, 4, 6800, 1, normal 
0, 29, 0, 0, 20, 26, 6800, 1, normal 
0, 30, 0, 0, 61, 77, 6800, 1, normal 
0, 31, 0, 0, 13, 17, 6800, 1, join 
0, 32, 0, 0, 32, 40, 6800, 1, join 
0, 33, 0, 0, 5, 7, 6800, 1, normal 
0, 34, 0, 0, 77, 97, 6800, 1, normal 
0, 35, 0, 0, 65, 82, 6800, 1, normal 
0, 36, 0, 0, 5, 7, 6800, 1, join 
0, 37, 0, 0, 73, 92, 6800, 1, normal 
0, 38, 0, 0, 28, 35, 6800, 1, normal 
0, 39, 0, 0, 32, 40, 6800, 1, normal 
0, 40, 0, 0, 2, 3, 6800, 1, normal 
0, 41, 0, 0, 62, 78, 6800, 1, normal 
