   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 43, 54, 4900, 1, normal 
0, 1, 0, 0, 17, 22, 4900, 1, normal 
0, 2, 0, 0, 52, 66, 4900, 1, normal 
0, 3, 0, 0, 14, 18, 4900, 1, fork 
0, 4, 0, 0, 66, 83, 4900, 1, normal 
0, 5, 0, 0, 8, 10, 4900, 1, normal 
0, 6, 0, 0, 46, 58, 4900, 1, normal 
0, 7, 0, 0, 64, 81, 4900, 1, fork 
0, 8, 0, 0, 7, 9, 4900, 1, normal 
0, 9, 0, 0, 68, 86, 4900, 1, normal 
0, 10, 0, 0, 32, 40, 4900, 1, normal 
0, 11, 0, 0, 16, 20, 4900, 1, normal 
0, 12, 0, 0, 1, 2, 4900, 1, normal 
0, 13, 0, 0, 41, 52, 4900, 1, normal 
0, 14, 0, 0, 39, 49, 4900, 1, normal 
0, 15, 0, 0, 63, 79, 4900, 1, normal 
0, 16, 0, 0, 44, 56, 4900, 1, normal 
0, 17, 0, 0, 65, 82, 4900, 1, normal 
0, 18, 0, 0, 28, 35, 4900, 1, normal 
0, 19, 0, 0, 5, 7, 4900, 1, normal 
0, 20, 0, 0, 68, 85, 4900, 1, normal 
0, 21, 0, 0, 3, 4, 4900, 1, normal 
0, 22, 0, 0, 64, 81, 4900, 1, normal 
0, 23, 0, 0, 38, 48, 4900, 1, normal 
0, 24, 0, 0, 27, 34, 4900, 1, normal 
0, 25, 0, 0, 52, 65, 4900, 1, join 
0, 26, 0, 0, 0, 1, 4900, 1, normal 
0, 27, 0, 0, 60, 76, 4900, 1, normal 
0, 28, 0, 0, 36, 45, 4900, 1, normal 
0, 29, 0, 0, 54, 68, 4900, 1, normal 
0, 30, 0, 0, 6, 8, 4900, 1, normal 
0, 31, 0, 0, 73, 92, 4900, 1, join 
0, 32, 0, 0, 48, 60, 4900, 1, normal 
0, 33, 0, 0, 36, 45, 4900, 1, normal 
