   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 48, 60, 5550, 1, normal 
0, 1, 0, 0, 40, 51, 5550, 1, normal 
0, 2, 0, 0, 60, 76, 5550, 1, normal 
0, 3, 0, 0, 20, 25, 5550, 1, fork 
0, 4, 0, 0, 20, 25, 5550, 1, normal 
0, 5, 0, 0, 12, 15, 5550, 1, normal 
0, 6, 0, 0, 56, 70, 5550, 1, normal 
0, 7, 0, 0, 21, 27, 5550, 1, fork 
0, 8, 0, 0, 44, 55, 5550, 1, normal 
0, 9, 0, 0, 32, 40, 5550, 1, normal 
0, 10, 0, 0, 50, 63, 5550, 1, normal 
0, 11, 0, 0, 38, 48, 5550, 1, normal 
0, 12, 0, 0, 47, 59, 5550, 1, normal 
0, 13, 0, 0, 7, 9, 5550, 1, normal 
0, 14, 0, 0, 3, 4, 5550, 1, normal 
0, 15, 0, 0, 32, 40, 5550, 1, normal 
0, 16, 0, 0, 8, 10, 5550, 1, normal 
0, 17, 0, 0, 22, 28, 5550, 1, normal 
0, 18, 0, 0, 27, 34, 5550, 1, normal 
0, 19, 0, 0, 27, 34, 5550, 1, normal 
0, 20, 0, 0, 61, 77, 5550, 1, normal 
0, 21, 0, 0, 19, 24, 5550, 1, normal 
0, 22, 0, 0, 31, 39, 5550, 1, normal 
0, 23, 0, 0, 10, 13, 5550, 1, normal 
0, 24, 0, 0, 79, 99, 5550, 1, normal 
0, 25, 0, 0, 68, 85, 5550, 1, normal 
0, 26, 0, 0, 10, 13, 5550, 1, fork 
0, 27, 0, 0, 44, 56, 5550, 1, normal 
0, 28, 0, 0, 74, 93, 5550, 1, normal 
0, 29, 0, 0, 23, 29, 5550, 1, join 
0, 30, 0, 0, 29, 37, 5550, 1, join 
0, 31, 0, 0, 26, 33, 5550, 1, normal 
0, 32, 0, 0, 74, 93, 5550, 1, normal 
0, 33, 0, 0, 63, 79, 5550, 1, normal 
0, 34, 0, 0, 8, 11, 5550, 1, normal 
0, 35, 0, 0, 4, 6, 5550, 1, join 
0, 36, 0, 0, 52, 66, 5550, 1, normal 
0, 37, 0, 0, 44, 55, 5550, 1, normal 
0, 38, 0, 0, 72, 91, 5550, 1, normal 
