   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 34, 43, 6250, 1, normal 
0, 1, 0, 0, 19, 24, 6250, 1, normal 
0, 2, 0, 0, 37, 47, 6250, 1, normal 
0, 3, 0, 0, 71, 89, 6250, 1, fork 
0, 4, 0, 0, 31, 39, 6250, 1, normal 
0, 5, 0, 0, 54, 68, 6250, 1, normal 
0, 6, 0, 0, 32, 41, 6250, 1, normal 
0, 7, 0, 0, 14, 18, 6250, 1, fork 
0, 8, 0, 0, 8, 10, 6250, 1, normal 
0, 9, 0, 0, 35, 44, 6250, 1, normal 
0, 10, 0, 0, 71, 89, 6250, 1, normal 
0, 11, 0, 0, 17, 22, 6250, 1, normal 
0, 12, 0, 0, 47, 59, 6250, 1, normal 
0, 13, 0, 0, 25, 32, 6250, 1, normal 
0, 14, 0, 0, 74, 93, 6250, 1, normal 
0, 15, 0, 0, 59, 74, 6250, 1, normal 
0, 16, 0, 0, 74, 93, 6250, 1, normal 
0, 17, 0, 0, 37, 47, 6250, 1, normal 
0, 18, 0, 0, 8, 10, 6250, 1, normal 
0, 19, 0, 0, 23, 29, 6250, 1, normal 
0, 20, 0, 0, 44, 56, 6250, 1, normal 
0, 21, 0, 0, 25, 32, 6250, 1, normal 
0, 22, 0, 0, 58, 73, 6250, 1, normal 
0, 23, 0, 0, 50, 63, 6250, 1, normal 
0, 24, 0, 0, 69, 87, 6250, 1, normal 
0, 25, 0, 0, 60, 76, 6250, 1, normal 
0, 26, 0, 0, 59, 74, 6250, 1, normal 
0, 27, 0, 0, 47, 59, 6250, 1, normal 
0, 28, 0, 0, 65, 82, 6250, 1, join 
0, 29, 0, 0, 18, 23, 6250, 1, join 
0, 30, 0, 0, 13, 17, 6250, 1, normal 
0, 31, 0, 0, 78, 98, 6250, 1, normal 
0, 32, 0, 0, 76, 95, 6250, 1, normal 
0, 33, 0, 0, 28, 36, 6250, 1, normal 
0, 34, 0, 0, 9, 12, 6250, 1, normal 
0, 35, 0, 0, 55, 69, 6250, 1, normal 
0, 36, 0, 0, 2, 3, 6250, 1, normal 
