   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 7, 9, 7350, 1, normal 
0, 1, 0, 0, 27, 34, 7350, 1, normal 
0, 2, 0, 0, 12, 16, 7350, 1, normal 
0, 3, 0, 0, 68, 86, 7350, 1, fork 
0, 4, 0, 0, 69, 87, 7350, 1, normal 
0, 5, 0, 0, 68, 85, 7350, 1, normal 
0, 6, 0, 0, 8, 10, 7350, 1, normal 
0, 7, 0, 0, 24, 30, 7350, 1, fork 
0, 8, 0, 0, 21, 27, 7350, 1, normal 
0, 9, 0, 0, 20, 25, 7350, 1, normal 
0, 10, 0, 0, 78, 98, 7350, 1, normal 
0, 11, 0, 0, 74, 93, 7350, 1, normal 
0, 12, 0, 0, 64, 81, 7350, 1, normal 
0, 13, 0, 0, 51, 64, 7350, 1, normal 
0, 14, 0, 0, 66, 83, 7350, 1, normal 
0, 15, 0, 0, 61, 77, 7350, 1, normal 
0, 16, 0, 0, 15, 19, 7350, 1, normal 
0, 17, 0, 0, 58, 73, 7350, 1, normal 
0, 18, 0, 0, 76, 96, 7350, 1, normal 
0, 19, 0, 0, 48, 60, 7350, 1, normal 
0, 20, 0, 0, 20, 26, 7350, 1, normal 
0, 21, 0, 0, 12, 15, 7350, 1, normal 
0, 22, 0, 0, 74, 93, 7350, 1, normal 
0, 23, 0, 0, 13, 17, 7350, 1, normal 
0, 24, 0, 0, 36, 45, 7350, 1, normal 
0, 25, 0, 0, 20, 25, 7350, 1, normal 
0, 26, 0, 0, 71, 89, 7350, 1, normal 
0, 27, 0, 0, 78, 98, 7350, 1, normal 
0, 28, 0, 0, 55, 69, 7350, 1, fork 
0, 29, 0, 0, 47, 59, 7350, 1, normal 
0, 30, 0, 0, 28, 36, 7350, 1, normal 
0, 31, 0, 0, 17, 22, 7350, 1, normal 
0, 32, 0, 0, 19, 24, 7350, 1, normal 
0, 33, 0, 0, 24, 30, 7350, 1, normal 
0, 34, 0, 0, 68, 86, 7350, 1, normal 
0, 35, 0, 0, 35, 44, 7350, 1, normal 
0, 36, 0, 0, 36, 45, 7350, 1, normal 
0, 37, 0, 0, 44, 55, 7350, 1, normal 
0, 38, 0, 0, 4, 5, 7350, 1, join 
0, 39, 0, 0, 78, 98, 7350, 1, join 
0, 40, 0, 0, 62, 78, 7350, 1, normal 
0, 41, 0, 0, 30, 38, 7350, 1, normal 
0, 42, 0, 0, 11, 14, 7350, 1, normal 
0, 43, 0, 0, 62, 78, 7350, 1, normal 
0, 44, 0, 0, 22, 28, 7350, 1, normal 
0, 45, 0, 0, 7, 9, 7350, 1, normal 
0, 46, 0, 0, 39, 49, 7350, 1, normal 
0, 47, 0, 0, 45, 57, 7350, 1, normal 
0, 48, 0, 0, 4, 6, 7350, 1, join 
0, 49, 0, 0, 15, 19, 7350, 1, normal 
