   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 37, 47, 2850, 1, normal 
0, 1, 0, 0, 22, 28, 2850, 1, normal 
0, 2, 0, 0, 55, 69, 2850, 1, normal 
0, 3, 0, 0, 15, 19, 2850, 1, fork 
0, 4, 0, 0, 62, 78, 2850, 1, normal 
0, 5, 0, 0, 2, 3, 2850, 1, normal 
0, 6, 0, 0, 37, 47, 2850, 1, normal 
0, 7, 0, 0, 74, 93, 2850, 1, fork 
0, 8, 0, 0, 62, 78, 2850, 1, normal 
0, 9, 0, 0, 64, 80, 2850, 1, normal 
0, 10, 0, 0, 33, 42, 2850, 1, normal 
0, 11, 0, 0, 73, 92, 2850, 1, normal 
0, 12, 0, 0, 27, 34, 2850, 1, normal 
0, 13, 0, 0, 28, 36, 2850, 1, normal 
0, 14, 0, 0, 16, 21, 2850, 1, normal 
0, 15, 0, 0, 20, 25, 2850, 1, join 
0, 16, 0, 0, 45, 57, 2850, 1, join 
0, 17, 0, 0, 2, 3, 2850, 1, normal 
0, 18, 0, 0, 44, 56, 2850, 1, normal 
0, 19, 0, 0, 23, 29, 2850, 1, normal 
