   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 44, 55, 5750, 1, normal 
0, 1, 0, 0, 20, 26, 5750, 1, normal 
0, 2, 0, 0, 7, 9, 5750, 1, normal 
0, 3, 0, 0, 15, 19, 5750, 1, fork 
0, 4, 0, 0, 38, 48, 5750, 1, normal 
0, 5, 0, 0, 66, 83, 5750, 1, normal 
0, 6, 0, 0, 31, 39, 5750, 1, normal 
0, 7, 0, 0, 57, 72, 5750, 1, fork 
0, 8, 0, 0, 5, 7, 5750, 1, normal 
0, 9, 0, 0, 33, 42, 5750, 1, normal 
0, 10, 0, 0, 40, 50, 5750, 1, normal 
0, 11, 0, 0, 8, 11, 5750, 1, normal 
0, 12, 0, 0, 18, 23, 5750, 1, normal 
0, 13, 0, 0, 11, 14, 5750, 1, normal 
0, 14, 0, 0, 55, 69, 5750, 1, normal 
0, 15, 0, 0, 38, 48, 5750, 1, normal 
0, 16, 0, 0, 32, 40, 5750, 1, normal 
0, 17, 0, 0, 35, 44, 5750, 1, normal 
0, 18, 0, 0, 24, 31, 5750, 1, normal 
0, 19, 0, 0, 60, 75, 5750, 1, normal 
0, 20, 0, 0, 36, 45, 5750, 1, normal 
0, 21, 0, 0, 45, 57, 5750, 1, normal 
0, 22, 0, 0, 60, 76, 5750, 1, normal 
0, 23, 0, 0, 40, 50, 5750, 1, normal 
0, 24, 0, 0, 10, 13, 5750, 1, normal 
0, 25, 0, 0, 56, 71, 5750, 1, normal 
0, 26, 0, 0, 1, 2, 5750, 1, fork 
0, 27, 0, 0, 55, 69, 5750, 1, normal 
0, 28, 0, 0, 32, 41, 5750, 1, normal 
0, 29, 0, 0, 66, 83, 5750, 1, normal 
0, 30, 0, 0, 28, 36, 5750, 1, normal 
0, 31, 0, 0, 78, 98, 5750, 1, normal 
0, 32, 0, 0, 40, 51, 5750, 1, normal 
0, 33, 0, 0, 39, 49, 5750, 1, normal 
0, 34, 0, 0, 19, 24, 5750, 1, join 
0, 35, 0, 0, 48, 61, 5750, 1, join 
0, 36, 0, 0, 42, 53, 5750, 1, normal 
0, 37, 0, 0, 13, 17, 5750, 1, normal 
0, 38, 0, 0, 0, 1, 5750, 1, normal 
0, 39, 0, 0, 10, 13, 5750, 1, normal 
0, 40, 0, 0, 78, 98, 5750, 1, normal 
0, 41, 0, 0, 78, 98, 5750, 1, normal 
0, 42, 0, 0, 4, 5, 5750, 1, normal 
0, 43, 0, 0, 52, 66, 5750, 1, normal 
0, 44, 0, 0, 0, 1, 5750, 1, join 
0, 45, 0, 0, 75, 94, 5750, 1, normal 
