   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 24, 30, 6800, 1, normal 
0, 1, 0, 0, 52, 65, 6800, 1, normal 
0, 2, 0, 0, 12, 15, 6800, 1, normal 
0, 3, 0, 0, 39, 49, 6800, 1, fork 
0, 4, 0, 0, 63, 79, 6800, 1, normal 
0, 5, 0, 0, 8, 11, 6800, 1, normal 
0, 6, 0, 0, 48, 61, 6800, 1, normal 
0, 7, 0, 0, 9, 12, 6800, 1, fork 
0, 8, 0, 0, 24, 31, 6800, 1, normal 
0, 9, 0, 0, 15, 19, 6800, 1, normal 
0, 10, 0, 0, 43, 54, 6800, 1, normal 
0, 11, 0, 0, 9, 12, 6800, 1, normal 
0, 12, 0, 0, 8, 10, 6800, 1, normal 
0, 13, 0, 0, 42, 53, 6800, 1, normal 
0, 14, 0, 0, 56, 70, 6800, 1, normal 
0, 15, 0, 0, 23, 29, 6800, 1, normal 
0, 16, 0, 0, 1, 2, 6800, 1, normal 
0, 17, 0, 0, 7, 9, 6800, 1, normal 
0, 18, 0, 0, 42, 53, 6800, 1, normal 
0, 19, 0, 0, 20, 25, 6800, 1, normal 
0, 20, 0, 0, 64, 81, 6800, 1, normal 
0, 21, 0, 0, 41, 52, 6800, 1, normal 
0, 22, 0, 0, 21, 27, 6800, 1, normal 
0, 23, 0, 0, 1, 2, 6800, 1, normal 
0, 24, 0, 0, 46, 58, 6800, 1, normal 
0, 25, 0, 0, 12, 16, 6800, 1, fork 
0, 26, 0, 0, 2, 3, 6800, 1, normal 
0, 27, 0, 0, 16, 20, 6800, 1, normal 
0, 28, 0, 0, 64, 80, 6800, 1, normal 
0, 29, 0, 0, 55, 69, 6800, 1, normal 
0, 30, 0, 0, 0, 1, 6800, 1, normal 
0, 31, 0, 0, 78, 98, 6800, 1, normal 
0, 32, 0, 0, 27, 34, 6800, 1, normal 
0, 33, 0, 0, 56, 71, 6800, 1, normal 
0, 34, 0, 0, 25, 32, 6800, 1, normal 
0, 35, 0, 0, 41, 52, 6800, 1, normal 
0, 36, 0, 0, 50, 63, 6800, 1, fork 
0, 37, 0, 0, 67, 84, 6800, 1, normal 
0, 38, 0, 0, 41, 52, 6800, 1, normal 
0, 39, 0, 0, 75, 94, 6800, 1, join 
0, 40, 0, 0, 11, 14, 6800, 1, join 
0, 41, 0, 0, 38, 48, 6800, 1, normal 
0, 42, 0, 0, 31, 39, 6800, 1, normal 
0, 43, 0, 0, 56, 70, 6800, 1, normal 
0, 44, 0, 0, 3, 4, 6800, 1, join 
0, 45, 0, 0, 20, 25, 6800, 1, normal 
0, 46, 0, 0, 9, 12, 6800, 1, normal 
0, 47, 0, 0, 19, 24, 6800, 1, join 
0, 48, 0, 0, 50, 63, 6800, 1, normal 
0, 49, 0, 0, 28, 35, 6800, 1, normal 
0, 50, 0, 0, 51, 64, 6800, 1, normal 
0, 51, 0, 0, 40, 50, 6800, 1, normal 
