   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 6, 8, 150, 1, normal 
0, 1, 0, 0, 53, 67, 150, 1, normal 
0, 2, 0, 0, 42, 53, 150, 1, normal 
0, 3, 0, 0, 76, 95, 150, 1, normal 
0, 4, 0, 0, 44, 55, 150, 1, normal 
0, 5, 0, 0, 63, 79, 150, 1, normal 
0, 6, 0, 0, 12, 15, 150, 1, normal 
0, 7, 0, 0, 52, 66, 150, 1, normal 
0, 8, 0, 0, 38, 48, 150, 1, normal 
0, 9, 0, 0, 16, 21, 150, 1, normal 
0, 10, 0, 0, 25, 32, 150, 1, normal 
0, 11, 0, 0, 45, 57, 150, 1, normal 
