   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 55, 69, 300, 1, normal 
0, 1, 0, 0, 75, 94, 300, 1, normal 
0, 2, 0, 0, 41, 52, 300, 1, normal 
0, 3, 0, 0, 25, 32, 300, 1, normal 
0, 4, 0, 0, 41, 52, 300, 1, normal 
0, 5, 0, 0, 64, 80, 300, 1, normal 
0, 6, 0, 0, 31, 39, 300, 1, normal 
0, 7, 0, 0, 55, 69, 300, 1, normal 
0, 8, 0, 0, 4, 6, 300, 1, normal 
0, 9, 0, 0, 29, 37, 300, 1, normal 
0, 10, 0, 0, 2, 3, 300, 1, normal 
0, 11, 0, 0, 72, 91, 300, 1, normal 
0, 12, 0, 0, 45, 57, 300, 1, normal 
0, 13, 0, 0, 23, 29, 300, 1, normal 
0, 14, 0, 0, 75, 94, 300, 1, normal 
0, 15, 0, 0, 75, 94, 300, 1, normal 
0, 16, 0, 0, 64, 81, 300, 1, normal 
