   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 22, 28, 600, 1, normal 
0, 1, 0, 0, 56, 70, 600, 1, normal 
0, 2, 0, 0, 52, 66, 600, 1, normal 
0, 3, 0, 0, 56, 70, 600, 1, normal 
0, 4, 0, 0, 24, 31, 600, 1, normal 
0, 5, 0, 0, 40, 51, 600, 1, normal 
0, 6, 0, 0, 67, 84, 600, 1, normal 
0, 7, 0, 0, 8, 11, 600, 1, normal 
0, 8, 0, 0, 35, 44, 600, 1, normal 
0, 9, 0, 0, 35, 44, 600, 1, normal 
0, 10, 0, 0, 3, 4, 600, 1, normal 
0, 11, 0, 0, 7, 9, 600, 1, normal 
0, 12, 0, 0, 76, 96, 600, 1, normal 
0, 13, 0, 0, 72, 90, 600, 1, normal 
0, 14, 0, 0, 76, 96, 600, 1, normal 
0, 15, 0, 0, 60, 76, 600, 1, normal 
0, 16, 0, 0, 75, 94, 600, 1, normal 
0, 17, 0, 0, 42, 53, 600, 1, normal 
0, 18, 0, 0, 58, 73, 600, 1, normal 
0, 19, 0, 0, 78, 98, 600, 1, normal 
0, 20, 0, 0, 6, 8, 600, 1, normal 
0, 21, 0, 0, 40, 50, 600, 1, normal 
