   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 21, 27, 1250, 1, normal 
0, 1, 0, 0, 46, 58, 1250, 1, normal 
0, 2, 0, 0, 36, 46, 1250, 1, normal 
0, 3, 0, 0, 2, 3, 1250, 1, normal 
0, 4, 0, 0, 45, 57, 1250, 1, normal 
0, 5, 0, 0, 5, 7, 1250, 1, normal 
0, 6, 0, 0, 24, 31, 1250, 1, normal 
0, 7, 0, 0, 58, 73, 1250, 1, normal 
0, 8, 0, 0, 56, 71, 1250, 1, normal 
0, 9, 0, 0, 39, 49, 1250, 1, normal 
0, 10, 0, 0, 38, 48, 1250, 1, normal 
0, 11, 0, 0, 28, 36, 1250, 1, normal 
