   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 4, 6, 250, 1, normal 
0, 1, 0, 0, 66, 83, 250, 1, normal 
0, 2, 0, 0, 79, 99, 250, 1, normal 
0, 3, 0, 0, 3, 4, 250, 1, normal 
0, 4, 0, 0, 11, 14, 250, 1, normal 
0, 5, 0, 0, 37, 47, 250, 1, normal 
0, 6, 0, 0, 15, 19, 250, 1, normal 
0, 7, 0, 0, 24, 31, 250, 1, normal 
0, 8, 0, 0, 20, 25, 250, 1, normal 
0, 9, 0, 0, 44, 55, 250, 1, normal 
0, 10, 0, 0, 5, 7, 250, 1, normal 
0, 11, 0, 0, 67, 84, 250, 1, normal 
