   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 79, 99, 200, 1, normal 
0, 1, 0, 0, 38, 48, 200, 1, normal 
0, 2, 0, 0, 35, 44, 200, 1, normal 
0, 3, 0, 0, 3, 4, 200, 1, normal 
0, 4, 0, 0, 33, 42, 200, 1, normal 
0, 5, 0, 0, 6, 8, 200, 1, normal 
0, 6, 0, 0, 9, 12, 200, 1, normal 
0, 7, 0, 0, 53, 67, 200, 1, normal 
0, 8, 0, 0, 63, 79, 200, 1, normal 
0, 9, 0, 0, 8, 10, 200, 1, normal 
0, 10, 0, 0, 26, 33, 200, 1, normal 
0, 11, 0, 0, 32, 40, 200, 1, normal 
0, 12, 0, 0, 45, 57, 200, 1, normal 
0, 13, 0, 0, 28, 35, 200, 1, normal 
0, 14, 0, 0, 33, 42, 200, 1, normal 
0, 15, 0, 0, 32, 41, 200, 1, normal 
