   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 6, 8, 1500, 1, normal 
0, 1, 0, 0, 53, 67, 1500, 1, normal 
0, 2, 0, 0, 42, 53, 1500, 1, normal 
0, 3, 0, 0, 76, 95, 1500, 1, normal 
0, 4, 0, 0, 44, 55, 1500, 1, normal 
0, 5, 0, 0, 63, 79, 1500, 1, normal 
0, 6, 0, 0, 12, 15, 1500, 1, normal 
0, 7, 0, 0, 52, 66, 1500, 1, normal 
0, 8, 0, 0, 38, 48, 1500, 1, normal 
0, 9, 0, 0, 16, 21, 1500, 1, normal 
0, 10, 0, 0, 25, 32, 1500, 1, normal 
0, 11, 0, 0, 45, 57, 1500, 1, normal 
