   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 54, 68, 400, 1, normal 
0, 1, 0, 0, 18, 23, 400, 1, normal 
0, 2, 0, 0, 8, 10, 400, 1, normal 
0, 3, 0, 0, 5, 7, 400, 1, normal 
0, 4, 0, 0, 46, 58, 400, 1, normal 
0, 5, 0, 0, 56, 70, 400, 1, normal 
0, 6, 0, 0, 76, 95, 400, 1, normal 
0, 7, 0, 0, 54, 68, 400, 1, normal 
0, 8, 0, 0, 43, 54, 400, 1, normal 
0, 9, 0, 0, 32, 40, 400, 1, normal 
0, 10, 0, 0, 59, 74, 400, 1, normal 
0, 11, 0, 0, 74, 93, 400, 1, normal 
0, 12, 0, 0, 37, 47, 400, 1, normal 
0, 13, 0, 0, 24, 30, 400, 1, normal 
0, 14, 0, 0, 41, 52, 400, 1, normal 
0, 15, 0, 0, 42, 53, 400, 1, normal 
0, 16, 0, 0, 73, 92, 400, 1, normal 
0, 17, 0, 0, 52, 65, 400, 1, normal 
0, 18, 0, 0, 9, 12, 400, 1, normal 
0, 19, 0, 0, 32, 40, 400, 1, normal 
0, 20, 0, 0, 8, 11, 400, 1, normal 
0, 21, 0, 0, 33, 42, 400, 1, normal 
0, 22, 0, 0, 73, 92, 400, 1, normal 
0, 23, 0, 0, 34, 43, 400, 1, normal 
0, 24, 0, 0, 2, 3, 400, 1, normal 
0, 25, 0, 0, 57, 72, 400, 1, normal 
0, 26, 0, 0, 78, 98, 400, 1, normal 
0, 27, 0, 0, 19, 24, 400, 1, normal 
0, 28, 0, 0, 78, 98, 400, 1, normal 
0, 29, 0, 0, 61, 77, 400, 1, normal 
0, 30, 0, 0, 68, 85, 400, 1, normal 
