   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 1, 2, 2550, 1, normal 
0, 1, 0, 0, 30, 38, 2550, 1, normal 
0, 2, 0, 0, 42, 53, 2550, 1, normal 
0, 3, 0, 0, 16, 21, 2550, 1, normal 
0, 4, 0, 0, 38, 48, 2550, 1, normal 
0, 5, 0, 0, 69, 87, 2550, 1, normal 
0, 6, 0, 0, 48, 61, 2550, 1, normal 
0, 7, 0, 0, 57, 72, 2550, 1, normal 
0, 8, 0, 0, 56, 70, 2550, 1, normal 
0, 9, 0, 0, 44, 56, 2550, 1, normal 
0, 10, 0, 0, 76, 95, 2550, 1, normal 
0, 11, 0, 0, 15, 19, 2550, 1, normal 
0, 12, 0, 0, 60, 76, 2550, 1, normal 
0, 13, 0, 0, 57, 72, 2550, 1, normal 
0, 14, 0, 0, 11, 14, 2550, 1, normal 
0, 15, 0, 0, 17, 22, 2550, 1, normal 
0, 16, 0, 0, 52, 65, 2550, 1, normal 
0, 17, 0, 0, 29, 37, 2550, 1, normal 
0, 18, 0, 0, 74, 93, 2550, 1, normal 
0, 19, 0, 0, 20, 25, 2550, 1, normal 
