   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 75, 94, 3100, 1, normal 
0, 1, 0, 0, 69, 87, 3100, 1, normal 
0, 2, 0, 0, 72, 91, 3100, 1, normal 
0, 3, 0, 0, 35, 44, 3100, 1, normal 
0, 4, 0, 0, 12, 16, 3100, 1, normal 
0, 5, 0, 0, 31, 39, 3100, 1, normal 
0, 6, 0, 0, 40, 51, 3100, 1, normal 
0, 7, 0, 0, 28, 35, 3100, 1, normal 
0, 8, 0, 0, 54, 68, 3100, 1, normal 
0, 9, 0, 0, 12, 16, 3100, 1, normal 
0, 10, 0, 0, 8, 11, 3100, 1, normal 
0, 11, 0, 0, 48, 61, 3100, 1, normal 
0, 12, 0, 0, 48, 60, 3100, 1, normal 
0, 13, 0, 0, 42, 53, 3100, 1, normal 
0, 14, 0, 0, 26, 33, 3100, 1, normal 
0, 15, 0, 0, 37, 47, 3100, 1, normal 
0, 16, 0, 0, 16, 21, 3100, 1, normal 
0, 17, 0, 0, 7, 9, 3100, 1, normal 
0, 18, 0, 0, 35, 44, 3100, 1, normal 
0, 19, 0, 0, 70, 88, 3100, 1, normal 
0, 20, 0, 0, 49, 62, 3100, 1, normal 
0, 21, 0, 0, 74, 93, 3100, 1, normal 
0, 22, 0, 0, 12, 16, 3100, 1, normal 
0, 23, 0, 0, 60, 75, 3100, 1, normal 
0, 24, 0, 0, 13, 17, 3100, 1, normal 
