   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 63, 79, 650, 1, normal 
0, 1, 0, 0, 4, 6, 650, 1, normal 
0, 2, 0, 0, 57, 72, 650, 1, normal 
0, 3, 0, 0, 34, 43, 650, 1, normal 
0, 4, 0, 0, 72, 91, 650, 1, normal 
0, 5, 0, 0, 22, 28, 650, 1, normal 
0, 6, 0, 0, 24, 31, 650, 1, normal 
0, 7, 0, 0, 42, 53, 650, 1, normal 
0, 8, 0, 0, 33, 42, 650, 1, normal 
0, 9, 0, 0, 43, 54, 650, 1, normal 
0, 10, 0, 0, 4, 5, 650, 1, normal 
0, 11, 0, 0, 48, 61, 650, 1, normal 
0, 12, 0, 0, 53, 67, 650, 1, normal 
0, 13, 0, 0, 31, 39, 650, 1, normal 
0, 14, 0, 0, 76, 95, 650, 1, normal 
0, 15, 0, 0, 37, 47, 650, 1, normal 
0, 16, 0, 0, 54, 68, 650, 1, normal 
0, 17, 0, 0, 69, 87, 650, 1, normal 
0, 18, 0, 0, 14, 18, 650, 1, normal 
0, 19, 0, 0, 13, 17, 650, 1, normal 
0, 20, 0, 0, 39, 49, 650, 1, normal 
