   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 4, 6, 550, 1, normal 
0, 1, 0, 0, 39, 49, 550, 1, normal 
0, 2, 0, 0, 58, 73, 550, 1, normal 
0, 3, 0, 0, 42, 53, 550, 1, normal 
0, 4, 0, 0, 16, 20, 550, 1, normal 
0, 5, 0, 0, 42, 53, 550, 1, normal 
0, 6, 0, 0, 10, 13, 550, 1, normal 
0, 7, 0, 0, 69, 87, 550, 1, normal 
0, 8, 0, 0, 29, 37, 550, 1, normal 
0, 9, 0, 0, 8, 10, 550, 1, normal 
0, 10, 0, 0, 29, 37, 550, 1, normal 
0, 11, 0, 0, 16, 21, 550, 1, normal 
0, 12, 0, 0, 56, 70, 550, 1, normal 
0, 13, 0, 0, 32, 41, 550, 1, normal 
0, 14, 0, 0, 21, 27, 550, 1, normal 
0, 15, 0, 0, 36, 46, 550, 1, normal 
