   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 4, 6, 100, 1, normal 
0, 1, 0, 0, 66, 83, 100, 1, normal 
0, 2, 0, 0, 79, 99, 100, 1, normal 
0, 3, 0, 0, 3, 4, 100, 1, normal 
0, 4, 0, 0, 11, 14, 100, 1, normal 
0, 5, 0, 0, 37, 47, 100, 1, normal 
0, 6, 0, 0, 15, 19, 100, 1, normal 
0, 7, 0, 0, 24, 31, 100, 1, normal 
0, 8, 0, 0, 20, 25, 100, 1, normal 
0, 9, 0, 0, 44, 55, 100, 1, normal 
0, 10, 0, 0, 5, 7, 100, 1, normal 
0, 11, 0, 0, 67, 84, 100, 1, normal 
