   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 50, 63, 900, 1, normal 
0, 1, 0, 0, 73, 92, 900, 1, normal 
0, 2, 0, 0, 19, 24, 900, 1, normal 
0, 3, 0, 0, 65, 82, 900, 1, normal 
0, 4, 0, 0, 59, 74, 900, 1, normal 
0, 5, 0, 0, 28, 35, 900, 1, normal 
0, 6, 0, 0, 31, 39, 900, 1, normal 
0, 7, 0, 0, 37, 47, 900, 1, normal 
0, 8, 0, 0, 6, 8, 900, 1, normal 
0, 9, 0, 0, 51, 64, 900, 1, normal 
0, 10, 0, 0, 79, 99, 900, 1, normal 
0, 11, 0, 0, 12, 16, 900, 1, normal 
0, 12, 0, 0, 4, 5, 900, 1, normal 
0, 13, 0, 0, 8, 10, 900, 1, normal 
0, 14, 0, 0, 60, 75, 900, 1, normal 
