   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 20, 26, 550, 1, normal 
0, 1, 0, 0, 79, 99, 550, 1, normal 
0, 2, 0, 0, 69, 87, 550, 1, normal 
0, 3, 0, 0, 50, 63, 550, 1, normal 
0, 4, 0, 0, 38, 48, 550, 1, normal 
0, 5, 0, 0, 68, 86, 550, 1, normal 
0, 6, 0, 0, 1, 2, 550, 1, normal 
0, 7, 0, 0, 24, 31, 550, 1, normal 
0, 8, 0, 0, 78, 98, 550, 1, normal 
0, 9, 0, 0, 75, 94, 550, 1, normal 
0, 10, 0, 0, 52, 66, 550, 1, normal 
0, 11, 0, 0, 42, 53, 550, 1, normal 
0, 12, 0, 0, 78, 98, 550, 1, normal 
0, 13, 0, 0, 37, 47, 550, 1, normal 
0, 14, 0, 0, 47, 59, 550, 1, normal 
0, 15, 0, 0, 60, 76, 550, 1, normal 
0, 16, 0, 0, 13, 17, 550, 1, normal 
0, 17, 0, 0, 73, 92, 550, 1, normal 
0, 18, 0, 0, 10, 13, 550, 1, normal 
0, 19, 0, 0, 27, 34, 550, 1, normal 
0, 20, 0, 0, 41, 52, 550, 1, normal 
0, 21, 0, 0, 56, 70, 550, 1, normal 
