   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 50, 63, 700, 1, normal 
0, 1, 0, 0, 24, 30, 700, 1, normal 
0, 2, 0, 0, 52, 65, 700, 1, normal 
0, 3, 0, 0, 67, 84, 700, 1, normal 
0, 4, 0, 0, 69, 87, 700, 1, normal 
0, 5, 0, 0, 49, 62, 700, 1, normal 
0, 6, 0, 0, 43, 54, 700, 1, normal 
0, 7, 0, 0, 9, 12, 700, 1, normal 
0, 8, 0, 0, 40, 50, 700, 1, normal 
0, 9, 0, 0, 24, 31, 700, 1, normal 
0, 10, 0, 0, 40, 51, 700, 1, normal 
0, 11, 0, 0, 45, 57, 700, 1, normal 
0, 12, 0, 0, 70, 88, 700, 1, normal 
0, 13, 0, 0, 44, 55, 700, 1, normal 
0, 14, 0, 0, 71, 89, 700, 1, normal 
0, 15, 0, 0, 28, 36, 700, 1, normal 
0, 16, 0, 0, 18, 23, 700, 1, normal 
0, 17, 0, 0, 41, 52, 700, 1, normal 
0, 18, 0, 0, 0, 1, 700, 1, normal 
0, 19, 0, 0, 63, 79, 700, 1, normal 
0, 20, 0, 0, 2, 3, 700, 1, normal 
0, 21, 0, 0, 66, 83, 700, 1, normal 
0, 22, 0, 0, 2, 3, 700, 1, normal 
