   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 37, 47, 500, 1, normal 
0, 1, 0, 0, 22, 28, 500, 1, normal 
0, 2, 0, 0, 55, 69, 500, 1, normal 
0, 3, 0, 0, 15, 19, 500, 1, normal 
0, 4, 0, 0, 62, 78, 500, 1, normal 
0, 5, 0, 0, 2, 3, 500, 1, normal 
0, 6, 0, 0, 37, 47, 500, 1, normal 
0, 7, 0, 0, 74, 93, 500, 1, normal 
0, 8, 0, 0, 62, 78, 500, 1, normal 
0, 9, 0, 0, 64, 80, 500, 1, normal 
0, 10, 0, 0, 33, 42, 500, 1, normal 
0, 11, 0, 0, 2, 3, 500, 1, normal 
0, 12, 0, 0, 27, 34, 500, 1, normal 
0, 13, 0, 0, 28, 36, 500, 1, normal 
0, 14, 0, 0, 16, 21, 500, 1, normal 
0, 15, 0, 0, 43, 54, 500, 1, normal 
0, 16, 0, 0, 20, 25, 500, 1, normal 
0, 17, 0, 0, 45, 57, 500, 1, normal 
0, 18, 0, 0, 73, 92, 500, 1, normal 
0, 19, 0, 0, 44, 56, 500, 1, normal 
0, 20, 0, 0, 23, 29, 500, 1, normal 
