   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 57, 72, 2850, 1, normal 
0, 1, 0, 0, 69, 87, 2850, 1, normal 
0, 2, 0, 0, 56, 70, 2850, 1, normal 
0, 3, 0, 0, 60, 75, 2850, 1, normal 
0, 4, 0, 0, 52, 66, 2850, 1, normal 
0, 5, 0, 0, 48, 61, 2850, 1, normal 
0, 6, 0, 0, 1, 2, 2850, 1, normal 
0, 7, 0, 0, 5, 7, 2850, 1, normal 
0, 8, 0, 0, 53, 67, 2850, 1, normal 
0, 9, 0, 0, 74, 93, 2850, 1, normal 
0, 10, 0, 0, 4, 6, 2850, 1, normal 
0, 11, 0, 0, 36, 45, 2850, 1, normal 
0, 12, 0, 0, 65, 82, 2850, 1, normal 
0, 13, 0, 0, 45, 57, 2850, 1, normal 
0, 14, 0, 0, 72, 91, 2850, 1, normal 
0, 15, 0, 0, 52, 65, 2850, 1, normal 
0, 16, 0, 0, 37, 47, 2850, 1, normal 
0, 17, 0, 0, 5, 7, 2850, 1, normal 
0, 18, 0, 0, 50, 63, 2850, 1, normal 
0, 19, 0, 0, 64, 81, 2850, 1, normal 
