   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 12, 16, 950, 1, normal 
0, 1, 0, 0, 46, 58, 950, 1, normal 
0, 2, 0, 0, 41, 52, 950, 1, normal 
0, 3, 0, 0, 76, 95, 950, 1, normal 
0, 4, 0, 0, 11, 14, 950, 1, normal 
0, 5, 0, 0, 47, 59, 950, 1, normal 
0, 6, 0, 0, 64, 81, 950, 1, normal 
0, 7, 0, 0, 39, 49, 950, 1, normal 
0, 8, 0, 0, 52, 66, 950, 1, normal 
0, 9, 0, 0, 75, 94, 950, 1, normal 
0, 10, 0, 0, 16, 21, 950, 1, normal 
0, 11, 0, 0, 67, 84, 950, 1, normal 
0, 12, 0, 0, 4, 5, 950, 1, normal 
0, 13, 0, 0, 28, 35, 950, 1, normal 
0, 14, 0, 0, 52, 65, 950, 1, normal 
0, 15, 0, 0, 77, 97, 950, 1, normal 
0, 16, 0, 0, 74, 93, 950, 1, normal 
0, 17, 0, 0, 35, 44, 950, 1, normal 
0, 18, 0, 0, 25, 32, 950, 1, normal 
0, 19, 0, 0, 4, 5, 950, 1, normal 
0, 20, 0, 0, 53, 67, 950, 1, normal 
