   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 54, 68, 100, 1, normal 
0, 1, 0, 0, 72, 90, 100, 1, normal 
0, 2, 0, 0, 6, 8, 100, 1, normal 
0, 3, 0, 0, 16, 20, 100, 1, normal 
0, 4, 0, 0, 65, 82, 100, 1, normal 
0, 5, 0, 0, 30, 38, 100, 1, normal 
0, 6, 0, 0, 76, 95, 100, 1, normal 
0, 7, 0, 0, 13, 17, 100, 1, normal 
0, 8, 0, 0, 0, 1, 100, 1, normal 
0, 9, 0, 0, 13, 17, 100, 1, normal 
0, 10, 0, 0, 13, 17, 100, 1, normal 
