   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 66, 83, 2150, 1, normal 
0, 1, 0, 0, 12, 15, 2150, 1, normal 
0, 2, 0, 0, 24, 30, 2150, 1, normal 
0, 3, 0, 0, 73, 92, 2150, 1, normal 
0, 4, 0, 0, 76, 95, 2150, 1, normal 
0, 5, 0, 0, 76, 95, 2150, 1, normal 
0, 6, 0, 0, 50, 63, 2150, 1, normal 
0, 7, 0, 0, 43, 54, 2150, 1, normal 
0, 8, 0, 0, 52, 65, 2150, 1, normal 
0, 9, 0, 0, 2, 3, 2150, 1, normal 
0, 10, 0, 0, 60, 76, 2150, 1, normal 
0, 11, 0, 0, 41, 52, 2150, 1, normal 
0, 12, 0, 0, 17, 22, 2150, 1, normal 
0, 13, 0, 0, 78, 98, 2150, 1, normal 
0, 14, 0, 0, 12, 15, 2150, 1, normal 
