   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 19, 24, 250, 1, normal 
0, 1, 0, 0, 33, 42, 250, 1, normal 
0, 2, 0, 0, 36, 45, 250, 1, normal 
0, 3, 0, 0, 72, 91, 250, 1, normal 
0, 4, 0, 0, 77, 97, 250, 1, normal 
0, 5, 0, 0, 42, 53, 250, 1, normal 
0, 6, 0, 0, 47, 59, 250, 1, normal 
0, 7, 0, 0, 14, 18, 250, 1, normal 
0, 8, 0, 0, 45, 57, 250, 1, normal 
0, 9, 0, 0, 27, 34, 250, 1, normal 
0, 10, 0, 0, 24, 30, 250, 1, normal 
0, 11, 0, 0, 20, 25, 250, 1, normal 
0, 12, 0, 0, 52, 66, 250, 1, normal 
0, 13, 0, 0, 2, 3, 250, 1, normal 
0, 14, 0, 0, 34, 43, 250, 1, normal 
0, 15, 0, 0, 52, 66, 250, 1, normal 
0, 16, 0, 0, 68, 86, 250, 1, normal 
0, 17, 0, 0, 76, 96, 250, 1, normal 
0, 18, 0, 0, 60, 76, 250, 1, normal 
0, 19, 0, 0, 58, 73, 250, 1, normal 
