   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 37, 47, 1000, 1, normal 
0, 1, 0, 0, 48, 60, 1000, 1, normal 
0, 2, 0, 0, 8, 10, 1000, 1, normal 
0, 3, 0, 0, 57, 72, 1000, 1, normal 
0, 4, 0, 0, 23, 29, 1000, 1, normal 
0, 5, 0, 0, 18, 23, 1000, 1, normal 
0, 6, 0, 0, 72, 90, 1000, 1, normal 
0, 7, 0, 0, 27, 34, 1000, 1, normal 
0, 8, 0, 0, 28, 35, 1000, 1, normal 
0, 9, 0, 0, 45, 57, 1000, 1, normal 
0, 10, 0, 0, 33, 42, 1000, 1, normal 
0, 11, 0, 0, 21, 27, 1000, 1, normal 
0, 12, 0, 0, 72, 91, 1000, 1, normal 
0, 13, 0, 0, 9, 12, 1000, 1, normal 
0, 14, 0, 0, 38, 48, 1000, 1, normal 
0, 15, 0, 0, 53, 67, 1000, 1, normal 
0, 16, 0, 0, 39, 49, 1000, 1, normal 
