   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 53, 67, 600, 1, normal 
0, 1, 0, 0, 10, 13, 600, 1, normal 
0, 2, 0, 0, 22, 28, 600, 1, normal 
0, 3, 0, 0, 9, 12, 600, 1, normal 
0, 4, 0, 0, 36, 46, 600, 1, normal 
0, 5, 0, 0, 40, 51, 600, 1, normal 
0, 6, 0, 0, 31, 39, 600, 1, normal 
0, 7, 0, 0, 48, 60, 600, 1, normal 
0, 8, 0, 0, 43, 54, 600, 1, normal 
0, 9, 0, 0, 28, 35, 600, 1, normal 
0, 10, 0, 0, 36, 45, 600, 1, normal 
0, 11, 0, 0, 51, 64, 600, 1, normal 
0, 12, 0, 0, 20, 25, 600, 1, normal 
0, 13, 0, 0, 60, 76, 600, 1, normal 
0, 14, 0, 0, 12, 16, 600, 1, normal 
0, 15, 0, 0, 74, 93, 600, 1, normal 
0, 16, 0, 0, 67, 84, 600, 1, normal 
0, 17, 0, 0, 70, 88, 600, 1, normal 
0, 18, 0, 0, 14, 18, 600, 1, normal 
0, 19, 0, 0, 48, 60, 600, 1, normal 
