Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 60, 76, 60, 76
0, 1, 100, 126, 100, 126
0, 2, 111, 140, 111, 140
0, 3, 157, 198, 157, 198
0, 4, 200, 326, 200, 326
0, 5, 184, 306, 184, 306
0, 6, 171, 215, 171, 215
0, 7, 225, 301, 225, 301
0, 8, 229, 358, 229, 358
0, 9, 239, 371, 239, 371
0, 10, 231, 344, 231, 344
0, 11, 245, 413, 245, 413
0, 12, 286, 466, 286, 466
0, 13, 282, 463, 282, 463
0, 14, 283, 488, 283, 488
0, 15, 280, 485, 280, 485
0, 16, 306, 495, 306, 495
0, 17, 391, 588, 391, 588
0, 18, 427, 633, 427, 633
