Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 72, 91, 72, 91
0, 1, 92, 117, 92, 117
0, 2, 123, 155, 123, 155
0, 3, 195, 306, 195, 306
0, 4, 263, 413, 263, 413
0, 5, 202, 337, 202, 337
0, 6, 134, 264, 134, 264
0, 7, 100, 128, 100, 128
0, 8, 159, 216, 159, 216
0, 9, 207, 293, 207, 293
0, 10, 237, 346, 237, 346
0, 11, 259, 396, 259, 396
0, 12, 312, 442, 312, 442
0, 13, 109, 154, 109, 154
0, 14, 185, 265, 185, 265
0, 15, 139, 285, 139, 285
0, 16, 187, 346, 187, 346
0, 17, 210, 362, 210, 362
0, 18, 279, 462, 279, 462
0, 19, 348, 479, 348, 479
0, 20, 210, 383, 210, 383
0, 21, 314, 506, 314, 506
0, 22, 222, 476, 222, 476
0, 23, 0, 9223372036854775807, 0, 9223372036854775807
