   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 9, 12, 1500, 1, normal 
0, 1, 0, 0, 24, 30, 1500, 1, normal 
0, 2, 0, 0, 26, 33, 1500, 1, normal 
0, 3, 0, 0, 13, 17, 1500, 1, fork 
0, 4, 0, 0, 64, 81, 1500, 1, normal 
0, 5, 0, 0, 48, 61, 1500, 1, normal 
0, 6, 0, 0, 44, 56, 1500, 1, normal 
0, 7, 0, 0, 44, 56, 1500, 1, fork 
0, 8, 0, 0, 46, 58, 1500, 1, normal 
0, 9, 0, 0, 67, 84, 1500, 1, normal 
0, 10, 0, 0, 37, 47, 1500, 1, normal 
0, 11, 0, 0, 59, 74, 1500, 1, normal 
0, 12, 0, 0, 25, 32, 1500, 1, normal 
0, 13, 0, 0, 35, 44, 1500, 1, normal 
0, 14, 0, 0, 5, 7, 1500, 1, join 
0, 15, 0, 0, 63, 79, 1500, 1, join 
0, 16, 0, 0, 79, 99, 1500, 1, normal 
0, 17, 0, 0, 58, 73, 1500, 1, normal 
0, 18, 0, 0, 72, 90, 1500, 1, normal 
