Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 74, 93, 74, 93
0, 1, 110, 139, 110, 139
0, 2, 140, 176, 140, 176
0, 3, 182, 293, 182, 293
0, 4, 238, 441, 238, 441
0, 5, 203, 398, 203, 398
0, 6, 245, 371, 245, 371
0, 7, 204, 391, 204, 391
0, 8, 268, 535, 268, 535
0, 9, 219, 474, 219, 474
0, 10, 166, 210, 166, 210
0, 11, 243, 433, 243, 433
0, 12, 273, 548, 273, 548
0, 13, 315, 598, 315, 598
0, 14, 300, 582, 300, 582
0, 15, 314, 600, 314, 600
0, 16, 218, 569, 218, 569
0, 17, 265, 627, 265, 627
0, 18, 271, 635, 271, 635
0, 19, 323, 700, 323, 700
0, 20, 298, 611, 298, 611
0, 21, 370, 758, 370, 758
0, 22, 298, 693, 298, 693
0, 23, 318, 719, 318, 719
0, 24, 325, 721, 325, 721
0, 25, 339, 753, 339, 753
0, 26, 375, 791, 375, 791
0, 27, 333, 770, 333, 770
0, 28, 400, 829, 400, 829
0, 29, 385, 862, 385, 862
0, 30, 454, 897, 454, 897
0, 31, 486, 934, 486, 934
