Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 9, 12, 9, 12
0, 1, 87, 110, 87, 110
0, 2, 43, 55, 43, 55
0, 3, 62, 134, 62, 134
0, 4, 93, 224, 93, 224
0, 5, 74, 201, 74, 201
0, 6, 109, 184, 109, 184
0, 7, 147, 248, 147, 248
0, 8, 172, 370, 172, 370
0, 9, 210, 417, 210, 417
0, 10, 99, 247, 99, 247
0, 11, 147, 307, 147, 307
0, 12, 181, 440, 181, 440
0, 13, 171, 424, 171, 424
0, 14, 228, 496, 228, 496
0, 15, 163, 389, 163, 389
0, 16, 234, 576, 234, 576
0, 17, 232, 580, 232, 580
0, 18, 172, 490, 172, 490
0, 19, 244, 647, 244, 647
0, 20, 244, 678, 244, 678
0, 21, 252, 658, 252, 658
0, 22, 210, 642, 210, 642
0, 23, 250, 688, 250, 688
0, 24, 307, 745, 307, 745
0, 25, 266, 701, 266, 701
0, 26, 257, 741, 257, 741
0, 27, 295, 765, 295, 765
0, 28, 380, 761, 380, 761
0, 29, 459, 842, 459, 842
