Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 63, 79, 63, 79
0, 1, 67, 85, 67, 85
0, 2, 120, 151, 120, 151
0, 3, 154, 194, 154, 194
0, 4, 226, 351, 226, 351
0, 5, 176, 288, 176, 288
0, 6, 144, 182, 144, 182
0, 7, 186, 235, 186, 235
0, 8, 255, 413, 255, 413
0, 9, 229, 380, 229, 380
0, 10, 158, 290, 158, 290
0, 11, 172, 349, 172, 349
0, 12, 225, 416, 225, 416
0, 13, 217, 428, 217, 428
0, 14, 301, 506, 301, 506
0, 15, 280, 456, 280, 456
0, 16, 288, 392, 288, 392
0, 17, 349, 411, 349, 411
0, 18, 0, 9223372036854775807, 0, 9223372036854775807
0, 19, 0, 9223372036854775807, 0, 9223372036854775807
