Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 75, 94, 75, 94
0, 1, 144, 181, 144, 181
0, 2, 147, 185, 147, 185
0, 3, 182, 239, 182, 239
0, 4, 194, 315, 194, 315
0, 5, 213, 338, 213, 338
0, 6, 187, 297, 187, 297
0, 7, 172, 267, 172, 267
0, 8, 184, 287, 184, 287
0, 9, 192, 298, 192, 298
0, 10, 233, 364, 233, 364
0, 11, 258, 425, 258, 425
0, 12, 220, 331, 220, 331
0, 13, 246, 364, 246, 364
0, 14, 296, 457, 296, 457
0, 15, 283, 465, 283, 465
0, 16, 299, 478, 299, 478
0, 17, 283, 495, 283, 495
0, 18, 318, 511, 318, 511
0, 19, 341, 546, 341, 546
0, 20, 295, 511, 295, 511
0, 21, 395, 614, 395, 614
0, 22, 0, 9223372036854775807, 0, 9223372036854775807
