Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 50, 63, 50, 63
0, 1, 74, 93, 74, 93
0, 2, 102, 128, 102, 128
0, 3, 169, 212, 169, 212
0, 4, 238, 377, 238, 377
0, 5, 218, 352, 218, 352
0, 6, 145, 182, 145, 182
0, 7, 154, 194, 154, 194
0, 8, 178, 275, 178, 275
0, 9, 217, 323, 217, 323
0, 10, 194, 332, 194, 332
0, 11, 264, 437, 264, 437
0, 12, 238, 436, 238, 436
0, 13, 333, 525, 333, 525
0, 14, 238, 438, 238, 438
0, 15, 257, 462, 257, 462
0, 16, 378, 582, 378, 582
0, 17, 444, 665, 444, 665
0, 18, 0, 9223372036854775807, 0, 9223372036854775807
