   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 60, 75, 1450, 1, normal 
0, 1, 0, 0, 64, 81, 1450, 1, normal 
0, 2, 0, 0, 61, 77, 1450, 1, normal 
0, 3, 0, 0, 56, 71, 1450, 1, fork 
0, 4, 0, 0, 1, 2, 1450, 1, normal 
0, 5, 0, 0, 49, 62, 1450, 1, normal 
0, 6, 0, 0, 41, 52, 1450, 1, normal 
0, 7, 0, 0, 33, 42, 1450, 1, fork 
0, 8, 0, 0, 64, 81, 1450, 1, normal 
0, 9, 0, 0, 54, 68, 1450, 1, normal 
0, 10, 0, 0, 11, 14, 1450, 1, normal 
0, 11, 0, 0, 68, 86, 1450, 1, normal 
0, 12, 0, 0, 1, 2, 1450, 1, normal 
0, 13, 0, 0, 23, 29, 1450, 1, normal 
0, 14, 0, 0, 23, 29, 1450, 1, normal 
0, 15, 0, 0, 51, 64, 1450, 1, normal 
0, 16, 0, 0, 39, 49, 1450, 1, normal 
0, 17, 0, 0, 64, 81, 1450, 1, normal 
0, 18, 0, 0, 45, 57, 1450, 1, normal 
0, 19, 0, 0, 47, 59, 1450, 1, normal 
0, 20, 0, 0, 49, 62, 1450, 1, normal 
0, 21, 0, 0, 51, 64, 1450, 1, normal 
0, 22, 0, 0, 32, 40, 1450, 1, normal 
0, 23, 0, 0, 30, 38, 1450, 1, normal 
0, 24, 0, 0, 15, 19, 1450, 1, join 
0, 25, 0, 0, 6, 8, 1450, 1, join 
0, 26, 0, 0, 46, 58, 1450, 1, normal 
0, 27, 0, 0, 51, 64, 1450, 1, normal 
0, 28, 0, 0, 12, 16, 1450, 1, normal 
0, 29, 0, 0, 2, 3, 1450, 1, normal 
0, 30, 0, 0, 19, 24, 1450, 1, normal 
0, 31, 0, 0, 15, 19, 1450, 1, normal 
