Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 74, 93, 74, 93
0, 1, 131, 165, 131, 165
0, 2, 97, 122, 97, 122
0, 3, 151, 190, 151, 190
0, 4, 177, 291, 177, 291
0, 5, 159, 268, 159, 268
0, 6, 205, 258, 205, 258
0, 7, 209, 296, 209, 296
0, 8, 228, 417, 228, 417
0, 9, 247, 441, 247, 441
0, 10, 212, 305, 212, 305
0, 11, 273, 421, 273, 421
0, 12, 291, 497, 291, 497
0, 13, 351, 494, 351, 494
0, 14, 240, 477, 240, 477
0, 15, 323, 572, 323, 572
0, 16, 356, 447, 356, 447
0, 17, 0, 9223372036854775807, 0, 9223372036854775807
0, 18, 0, 9223372036854775807, 0, 9223372036854775807
