Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 37, 47, 37, 47
0, 1, 106, 134, 106, 134
0, 2, 114, 144, 114, 144
0, 3, 181, 228, 181, 228
0, 4, 240, 382, 240, 382
0, 5, 254, 400, 254, 400
0, 6, 164, 287, 164, 287
0, 7, 142, 243, 142, 243
0, 8, 165, 272, 165, 272
0, 9, 224, 389, 224, 389
0, 10, 245, 399, 245, 399
0, 11, 251, 423, 251, 423
0, 12, 206, 324, 206, 324
0, 13, 282, 430, 282, 430
0, 14, 310, 473, 310, 473
0, 15, 314, 495, 314, 495
0, 16, 282, 462, 282, 462
0, 17, 329, 497, 329, 497
0, 18, 370, 566, 370, 566
0, 19, 360, 533, 360, 533
0, 20, 0, 9223372036854775807, 0, 9223372036854775807
