Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 56, 70, 56, 70
0, 1, 110, 138, 110, 138
0, 2, 109, 137, 109, 137
0, 3, 186, 235, 186, 235
0, 4, 246, 341, 246, 341
0, 5, 240, 334, 240, 334
0, 6, 166, 264, 166, 264
0, 7, 155, 266, 155, 266
0, 8, 200, 327, 200, 327
0, 9, 254, 438, 254, 438
0, 10, 227, 440, 227, 440
0, 11, 252, 470, 252, 470
0, 12, 328, 533, 328, 533
0, 13, 242, 380, 242, 380
0, 14, 305, 464, 305, 464
0, 15, 277, 480, 277, 480
0, 16, 291, 490, 291, 490
0, 17, 355, 560, 355, 560
0, 18, 281, 464, 281, 464
0, 19, 380, 599, 380, 599
0, 20, 410, 629, 410, 629
0, 21, 355, 592, 355, 592
0, 22, 451, 681, 451, 681
0, 23, 0, 9223372036854775807, 0, 9223372036854775807
