Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 36, 45, 36, 45
0, 1, 53, 67, 53, 67
0, 2, 109, 137, 109, 137
0, 3, 125, 205, 125, 205
0, 4, 175, 342, 175, 342
0, 5, 160, 323, 160, 323
0, 6, 143, 234, 143, 234
0, 7, 171, 289, 171, 289
0, 8, 209, 411, 209, 411
0, 9, 247, 459, 247, 459
0, 10, 127, 160, 127, 160
0, 11, 165, 291, 165, 291
0, 12, 212, 411, 212, 411
0, 13, 252, 500, 252, 500
0, 14, 187, 446, 187, 446
0, 15, 197, 487, 197, 487
0, 16, 246, 538, 246, 538
0, 17, 266, 539, 266, 539
0, 18, 263, 546, 263, 546
0, 19, 210, 526, 210, 526
0, 20, 267, 553, 267, 553
0, 21, 257, 546, 257, 546
0, 22, 283, 568, 283, 568
0, 23, 291, 584, 291, 584
0, 24, 351, 616, 351, 616
0, 25, 0, 9223372036854775807, 0, 9223372036854775807
