Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 2, 3, 2, 3
0, 1, 10, 14, 10, 14
0, 2, 53, 67, 53, 67
0, 3, 64, 81, 64, 81
0, 4, 97, 161, 97, 161
0, 5, 138, 212, 138, 212
0, 6, 77, 97, 77, 97
0, 7, 143, 196, 143, 196
0, 8, 202, 295, 202, 295
0, 9, 167, 252, 167, 252
0, 10, 108, 229, 108, 229
0, 11, 134, 291, 134, 291
0, 12, 154, 317, 154, 317
0, 13, 198, 360, 198, 360
0, 14, 174, 342, 174, 342
0, 15, 149, 339, 149, 339
0, 16, 252, 408, 252, 408
0, 17, 250, 426, 250, 426
0, 18, 252, 427, 252, 427
0, 19, 329, 524, 329, 524
