Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 22, 28, 22, 28
0, 1, 78, 98, 78, 98
0, 2, 74, 94, 74, 94
0, 3, 130, 164, 130, 164
0, 4, 154, 290, 154, 290
0, 5, 170, 310, 170, 310
0, 6, 145, 182, 145, 182
0, 7, 138, 193, 138, 193
0, 8, 173, 332, 173, 332
0, 9, 173, 332, 173, 332
0, 10, 141, 229, 141, 229
0, 11, 217, 377, 217, 377
0, 12, 223, 399, 223, 399
0, 13, 289, 467, 289, 467
0, 14, 327, 495, 327, 495
0, 15, 212, 468, 212, 468
0, 16, 231, 541, 231, 541
0, 17, 334, 340, 334, 340
0, 18, 0, 9223372036854775807, 0, 9223372036854775807
0, 19, 0, 9223372036854775807, 0, 9223372036854775807
