   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 74, 93, 700, 1, normal 
0, 1, 0, 0, 57, 72, 700, 1, normal 
0, 2, 0, 0, 23, 29, 700, 1, normal 
0, 3, 0, 0, 54, 68, 700, 1, fork 
0, 4, 0, 0, 26, 33, 700, 1, normal 
0, 5, 0, 0, 8, 10, 700, 1, normal 
0, 6, 0, 0, 74, 93, 700, 1, normal 
0, 7, 0, 0, 58, 73, 700, 1, fork 
0, 8, 0, 0, 19, 24, 700, 1, normal 
0, 9, 0, 0, 38, 48, 700, 1, normal 
0, 10, 0, 0, 7, 9, 700, 1, normal 
0, 11, 0, 0, 61, 77, 700, 1, normal 
0, 12, 0, 0, 78, 98, 700, 1, normal 
0, 13, 0, 0, 78, 98, 700, 1, normal 
0, 14, 0, 0, 28, 35, 700, 1, join 
0, 15, 0, 0, 76, 95, 700, 1, join 
0, 16, 0, 0, 5, 7, 700, 1, normal 
0, 17, 0, 0, 20, 25, 700, 1, normal 
0, 18, 0, 0, 10, 13, 700, 1, normal 
