Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 72, 90, 72, 90
0, 1, 79, 99, 79, 99
0, 2, 132, 165, 132, 165
0, 3, 203, 291, 203, 291
0, 4, 207, 381, 207, 381
0, 5, 228, 407, 228, 407
0, 6, 135, 242, 135, 242
0, 7, 171, 319, 171, 319
0, 8, 190, 402, 190, 402
0, 9, 185, 396, 185, 396
0, 10, 87, 109, 87, 109
0, 11, 89, 112, 89, 112
0, 12, 110, 236, 110, 236
0, 13, 141, 291, 141, 291
0, 14, 160, 314, 160, 314
0, 15, 200, 365, 200, 365
0, 16, 108, 365, 108, 365
0, 17, 128, 444, 128, 444
0, 18, 286, 532, 286, 532
0, 19, 271, 490, 271, 490
0, 20, 246, 513, 246, 513
0, 21, 281, 571, 281, 571
0, 22, 247, 546, 247, 546
0, 23, 332, 620, 332, 620
0, 24, 305, 627, 305, 627
0, 25, 391, 694, 391, 694
0, 26, 416, 726, 416, 726
