Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 60, 75, 60, 75
0, 1, 124, 156, 124, 156
0, 2, 121, 152, 121, 152
0, 3, 177, 286, 177, 286
0, 4, 178, 368, 178, 368
0, 5, 226, 428, 226, 428
0, 6, 165, 289, 165, 289
0, 7, 198, 331, 198, 331
0, 8, 262, 492, 262, 492
0, 9, 252, 479, 252, 479
0, 10, 132, 299, 132, 299
0, 11, 200, 404, 200, 404
0, 12, 201, 477, 201, 477
0, 13, 224, 506, 224, 506
0, 14, 247, 519, 247, 519
0, 15, 183, 495, 183, 495
0, 16, 272, 601, 272, 601
0, 17, 313, 639, 313, 639
0, 18, 317, 658, 317, 658
0, 19, 360, 698, 360, 698
0, 20, 282, 638, 282, 638
0, 21, 333, 759, 333, 759
0, 22, 314, 741, 314, 741
0, 23, 344, 779, 344, 779
0, 24, 241, 725, 241, 725
0, 25, 268, 737, 268, 737
0, 26, 293, 783, 293, 783
0, 27, 415, 808, 415, 808
0, 28, 356, 799, 356, 799
0, 29, 270, 802, 270, 802
0, 30, 467, 832, 467, 832
0, 31, 482, 851, 482, 851
