Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 67, 84, 67, 84
0, 1, 131, 165, 131, 165
0, 2, 79, 99, 79, 99
0, 3, 84, 106, 84, 106
0, 4, 95, 179, 95, 179
0, 5, 113, 202, 113, 202
0, 6, 159, 237, 159, 237
0, 7, 210, 298, 210, 298
0, 8, 274, 420, 274, 420
0, 9, 221, 354, 221, 354
0, 10, 211, 302, 211, 302
0, 11, 220, 353, 220, 353
0, 12, 249, 401, 249, 401
0, 13, 236, 409, 236, 409
0, 14, 242, 422, 242, 422
0, 15, 293, 446, 293, 446
0, 16, 283, 465, 283, 465
0, 17, 343, 528, 343, 528
0, 18, 0, 9223372036854775807, 0, 9223372036854775807
