Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 16, 21, 16, 21
0, 1, 60, 77, 60, 77
0, 2, 56, 72, 56, 72
0, 3, 76, 102, 76, 102
0, 4, 108, 239, 108, 239
0, 5, 144, 285, 144, 285
0, 6, 70, 106, 70, 106
0, 7, 78, 117, 78, 117
0, 8, 79, 216, 79, 216
0, 9, 157, 313, 157, 313
0, 10, 73, 205, 73, 205
0, 11, 156, 381, 156, 381
0, 12, 212, 533, 212, 533
0, 13, 172, 498, 172, 498
0, 14, 232, 573, 232, 573
0, 15, 162, 491, 162, 491
0, 16, 185, 573, 185, 573
0, 17, 191, 529, 191, 529
0, 18, 207, 561, 207, 561
0, 19, 236, 581, 236, 581
0, 20, 232, 574, 232, 574
0, 21, 210, 596, 210, 596
0, 22, 314, 670, 314, 670
0, 23, 0, 9223372036854775807, 0, 9223372036854775807
0, 24, 0, 9223372036854775807, 0, 9223372036854775807
