Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 64, 80, 64, 80
0, 1, 109, 137, 109, 137
0, 2, 124, 156, 124, 156
0, 3, 164, 289, 164, 289
0, 4, 170, 382, 170, 382
0, 5, 199, 418, 199, 418
0, 6, 134, 265, 134, 265
0, 7, 166, 306, 166, 306
0, 8, 171, 398, 171, 398
0, 9, 194, 426, 194, 426
0, 10, 204, 384, 204, 384
0, 11, 252, 527, 252, 527
0, 12, 220, 490, 220, 490
0, 13, 271, 554, 271, 554
0, 14, 146, 367, 146, 367
0, 15, 223, 547, 223, 547
0, 16, 271, 685, 271, 685
0, 17, 314, 716, 314, 716
0, 18, 303, 725, 303, 725
0, 19, 367, 796, 367, 796
0, 20, 150, 638, 150, 638
0, 21, 217, 799, 217, 799
0, 22, 270, 781, 270, 781
0, 23, 296, 814, 296, 814
0, 24, 248, 791, 248, 791
0, 25, 211, 766, 211, 766
0, 26, 279, 768, 279, 768
0, 27, 428, 876, 428, 876
0, 28, 359, 874, 359, 874
0, 29, 346, 952, 346, 952
0, 30, 485, 835, 485, 835
0, 31, 0, 9223372036854775807, 0, 9223372036854775807
