Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 14, 18, 14, 18
0, 1, 74, 93, 74, 93
0, 2, 15, 20, 15, 20
0, 3, 66, 133, 66, 133
0, 4, 98, 236, 98, 236
0, 5, 102, 241, 102, 241
0, 6, 77, 107, 77, 107
0, 7, 55, 157, 55, 157
0, 8, 149, 269, 149, 269
0, 9, 206, 361, 206, 361
0, 10, 188, 368, 188, 368
0, 11, 111, 221, 111, 221
0, 12, 162, 300, 162, 300
0, 13, 175, 351, 175, 351
0, 14, 170, 310, 170, 310
0, 15, 140, 338, 140, 338
0, 16, 222, 388, 222, 388
0, 17, 210, 395, 210, 395
0, 18, 180, 397, 180, 397
0, 19, 229, 404, 229, 404
0, 20, 249, 429, 249, 429
