Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 37, 47, 37, 47
0, 1, 59, 75, 59, 75
0, 2, 92, 116, 92, 116
0, 3, 107, 135, 107, 135
0, 4, 169, 254, 169, 254
0, 5, 109, 179, 109, 179
0, 6, 129, 163, 129, 163
0, 7, 181, 256, 181, 256
0, 8, 243, 369, 243, 369
0, 9, 245, 371, 245, 371
0, 10, 162, 269, 162, 269
0, 11, 235, 417, 235, 417
0, 12, 208, 383, 208, 383
0, 13, 236, 419, 236, 419
0, 14, 251, 438, 251, 438
0, 15, 189, 431, 189, 431
0, 16, 290, 463, 290, 463
0, 17, 253, 441, 253, 441
0, 18, 334, 519, 334, 519
0, 19, 357, 548, 357, 548
